model,dataset,language,question_idx,question,answer_gt,prediction,sample0_for_se,correct,f1_squad,se_entropy,n_clusters,M,temperature,se_time_s,gen_time_s,latency_s,throughput_tokens_per_sec
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,22,Pada tahun berapa debut naskah drama Harold Pinter berjudul The Room dipentaskan pertama kali di Bri,1957,"Jawaban: Debatnya naskah dramanya The Room yang dipentaskan pertama kali di Bristol, Ing","Jawaban: Pada tahun 1957, Harold Pinter berjudul The Room dipentaskan pertama k",0,0.0,0.325083,2,10,0.5,0.086,175.519,175.60530967140198,1.71
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,23,Berapa tim peneliti yang berhasil menemukan bukti-bukti yang mengarah pada pemenuhan kriteria Warisa,delapan tim peneliti,Sixteen researchers have successfully identified evidence that supports the addition of the Warisan Alam Dunia (WAD) criteria to the UNES,Jawaban: Delapan tim peneliti sejak tahun 2003 berhasil menemukan bukti,0,0.0,0.801819,3,10,0.5,0.13,223.107,223.2371612854004,1.34
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,24,"Siapakah yang membuka pameran lukisan Spirit of Natura di Inna Muara Hotel , Padang , Sumatera Barat","gamawan fauzi , gubernur sumatera barat","""Who opens the art exhibition Spirit of Natura at Inna Muara Hotel in Padang, Sumatra Barat on December 15,","Yes, Wakidi, a renowned naturalist from Indonesia, is one of the most prominent figures in naturalistic studies in the 1",0,0.0833,0.943348,3,10,0.5,0.114,191.775,191.8894998073578,1.56
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,25,Kapankah bakal diadakannya pemilihan umum federal di Jerman ?,18 september,Jawaban: Tidak ada informasi tentang apa yang akan diadakannya pemilihan umum,Jawaban: Tidak ada pemilihan umum federal di Jerman.,0,0.0,0.610864,2,10,0.5,0.108,134.681,134.78902602767945,2.01
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,26,Siapakah Presiden Otoritas Palestina ?,mahmoud abbas,Arafat ( 65 ) adalah saudara sepupu almarhum pemimpin dan Presiden Otoritas,Arafat ( 65 ) adalah saudara sepupu almarhum pemimpin dan Presiden Otoritas,0,0.0,-0.0,1,10,0.5,0.073,142.608,142.68091388511658,2.1
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,27,Di kota manakah letak kantor pusat PBB ?,new york,"""Letak kantor pusat PBB di London?""","Pertanyaan: Di kota manakah letak kantor pusat PBB?

Bacaan: London,",0,0.0,1.834372,7,10,0.5,0.254,159.505,159.75875843048095,1.71
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,28,Apa nama bunga tertinggi di dunia ?,bunga bangkai ( amorphophalus titanum ),Bahasa Indonesia: Bunga tertinggi di dunia adalah bunga raflesia ( Raflesia ar,"Kata: ""Apa nama bunga tertinggi di dunia?""

Frasa: ""Ada berbag",0,0.1333,0.801819,3,10,0.5,0.075,166.516,166.5905723247528,1.8
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,29,Berapa lamakah acara Konser Tribute to Teguh Karya berlangsung,90 menit,Jawaban: Berapa lamakah acara Konser Tribute to Teguh Karya berlangsung?,Jawaban: 90 menit,0,0.0,0.610864,2,10,0.5,0.071,151.968,152.03942543792724,1.58
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,30,"Tanggal berapakah dukungan 14 negara terhadap pemulihan dan pembangunan kembali Unsyiah , Banda Aceh",23/8,Jawaban: Dukungan 14 negara terhadap pemulihan dan pembangunan kembali,Jawaban: Dukungan 14 negara terhadap pemulihan dan pembangunan kembali,0,0.0,0.943348,3,10,0.5,0.08,187.77,187.85038091659547,1.6
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,31,Berapa orang warga Muslim Thailand yang melarikan diri ke Malaysia untuk menghindari kerusuhan berda,131 warga,"Jawaban: Pada bacaan, komisi Tinggi PBB untuk Urusan Pengungsi ( United Nations",Jawaban: Terlalu banyak orang warga Muslim Thailand yang melarikan diri ke Malaysia untuk,0,0.0,0.801819,3,10,0.5,0.092,165.943,166.03541247177125,1.81
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,32,Siapa yang diantar Mubarak sendiri ke perbatasan ketika kembali ke Jalur Gaza pada tahun 1994 ?,mendiang pemimpin palestina yasser arafat,Jawaban: Mubarak mengantar sendiri mendiang Pemimpin Palestina Yasser Arafat hing,Kata atau frasa: Mubarak menangiskan pemimpin Palestina Yasser Arafat untuk ke,1,0.7143,0.325083,2,10,0.5,0.086,150.968,151.05386597442626,1.99
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,33,Apa nama suku Kurdi yang dibantai Saddam Hussein pada tahun 1983 ?,mullah mustafa barzani,Kurdi yang dibantai Saddam Hussein pada tahun 1983 adalah suku y,"Suku Kurdi, yang dibantai Saddam Hussein pada tahun 1983, adalah",0,0.0,0.639032,3,10,0.5,0.079,167.752,167.83101334762574,1.79
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,34,"Lulusan akademi militer manakah , Jenderal Sonthi Boonyaratglin yang diangkat menjadi Panglima Angka",akademi militer chulachomklao,"Jenderal Sonthi Boonyaratglin, yang diangkat menjadi Panglima Angkatan Dar","Jenderal Sonthi Boonyaratglin, yang diangkat menjadi Panglima Angkatan Dar",0,0.0,-0.0,1,10,0.5,0.082,168.513,168.59484003829957,1.78
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,35,"Di negara manakah , lokasi Universite des Sciences et Techniques du Languedoc Montpellier",perancis,"Pertanyaan: Di negara manakah, lokasi Universite des Sciences et Techniques du Languedoc Montpellier","Jawaban: Di Negara Lengkap, Universitas Teknologi Linguistik dan Kesejahteraan (Univers",0,0.0,0.325083,2,10,0.5,0.11,156.018,156.12825190353394,1.92
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,36,Dari departemen apakah data tentang sejumlah penderita diare di beberapa propinsi ?,departemen kesehatan,"Dari departemen, data tentang sejumlah penderita diare di beberapa propinsi tidak ada.","Jawaban: Dari departemen ini, data tentang sejumlah penderita diare di beberapa propinsi",0,0.1429,-0.0,1,10,0.5,0.079,152.001,152.07996971702576,1.96
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,37,Departemen manakah yang berencana untuk memberlakukan pungutan ekspor terhadap komoditas tambang,departemen keuangan,Jawaban: Departemen Keuangan yang berencana untuk memberlakukan pungutan ekspor ter,Departemen mana yang harus mengambil kesempatan untuk mengambil arah pungutan,1,0.3636,0.897946,3,10,0.5,0.077,167.117,167.19383372497558,1.8
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,38,Siapakah Kepala Pertamina Unit Pemasaran IV Depo BBM Maos Cilacap,budhi darmawan,Saat dikonfirmasi mengenai dugaan bahwa solar milik PT Wijaya Kusuma yang a,Saat dikonfirmasi mengenai dugaan bahwa solar milik PT Wijaya Kusuma yang a,0,0.0,0.610864,2,10,0.5,0.081,188.483,188.56417318153382,1.59
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,39,Siapakah yang menyerahkan bendera FISU kepada Wali Kota Bangkok pada penutupan Universiade Izmir 200,presiden fisu george killian,Jawaban: Wakil Perdana Menteri yang sekaligus Menteri Negara Olahraga Meh,Siapakah yang menyerahkan bendera FISU kepada Wali Kota Bangkok pada pen,0,0.0,0.940448,4,10,0.5,0.105,206.045,206.15028635978697,1.46
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,40,Siapakah presiden Venezuela saat ini ? ?,hugo chavez,Presiden Venezuela saat ini adalah sudah banyak uraian yang mencoba menjelaskan kenaikan,Presiden Venezuela saat ini masih ada kenaikan harga minyak dunia. Hal ini terjadi kar,0,0.0,-0.0,1,10,0.5,0.101,165.322,165.42341944885254,1.49
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,41,apa judul sinetron yang mengangkat tema Si Doel Anak Betawi ( 1973 ) yang ditayangkan mulai tahun 19,si doel anak sekolahan,"The title of the Sinetron program ""Si Doel Anak Betawi"" (1973) that aired from 1","Hanya kata ""Si Doel Anak Betawi"" yang mengangkat tema ""Si Doel Anak Beta",0,0.3333,1.279854,4,10,0.5,0.094,190.847,190.94139897537232,1.57
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,42,Faham apakah yang ingin dihentikan oleh Partai Kiri Jerman ?,neoliberalisme,Jawaban: Partai Kiri Jerman (PKP) menghentikan perubahan politik alternatif yang dit,Jawaban: Kebijakan politik alternatif yang diharuskan adalah untuk menghentikan,0,0.0,0.610864,2,10,0.5,0.072,143.965,144.03683527946473,2.08
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,43,"Melalui kesepakatan apa , para pakar teknologi pembangkit listrik tenaga surya memberlakukan skema p",protokol kyoto,"Pertanyaan: Melalui kesepakatan apa , para pakar teknologi pembangkit listrik ten","Pertanyaan: Melalui kesepakatan apa , para pakar teknologi pembangkit listrik ten",0,0.0,0.325083,2,10,0.5,0.079,195.383,195.4616123275757,1.54
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,44,Dimanakah sidang tahunan ke - 60 dari Jeunesses Musicales International diselenggarakan ?,bali,"Jawaban: Jakarta , Kompas - Setelah melakukan misi menjalin persahabatan global melalui","Pertanyaan: Di Jakarta, Kompas - Melalui musik yang telah dimulai sejak 194",0,0.0,1.168282,4,10,0.5,0.106,182.952,183.0584522266388,1.64
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,45,Apa mayor yang dipilih Sander saat melanjutkan studinya di Universitas Illinois Urbana Champaign ?,matematika dan komputer,"Selain mendapatkan nilai yang baik untuk mendapatkan universitas yang bagus, Sander jug","Berikan jawaban singkat, kata atau frasa. Jangan menyalin atau mengulang baca",0,0.0,1.19355,4,10,0.5,0.113,162.502,162.61543789100648,1.85
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,46,Apakah yang menjadi tujuan obyek wisata kaum ekspatriat yang datang ke Banten,krakatau,"Jawaban: The purpose of the tourist destination that foreigners visiting Banten is to Krakatau, which is the primary target of",Jawaban: Menjadi tujuan obyek wisata kaum ekspatriat yang datang ke Banten.,1,0.1053,0.610864,2,10,0.5,0.109,171.124,171.23322598838806,1.75
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,47,Berapa dosen Unsyiah yang meninggal karena tsunami ?,211,"Jawaban: 211 dosen di Unsyiah yang meninggal dunia, termasuk 13",Dosen Unsyiah yang meninggal karena tsunami terjadi dikatakan 211 dari,1,0.2,0.325083,2,10,0.5,0.077,144.673,144.7503184299469,2.07
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,48,"Siapa pembuat video kampanye lingkungan hidup "" Fish Don't Cry "" ?",aji gunawan,"Pertanyaan: Bagaimana pembuat video kampanye lingkungan hidup "" Fish Don't Cry","Pertanyaan: Kata atau frasa: "" Fish Don't Cry """,0,0.0,0.325083,2,10,0.5,0.065,174.611,174.67559498405456,1.66
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,49,"Di negara manakah kecelakaan pesawat jet Boeing 737-200 pada Selasa , 23 Agustus 2005 lalu ?",brasil,Jawaban: Di negara Peru.,"Jawaban: The incident occurred in Colombia, not Peru.",0,0.0,0.325083,2,10,0.5,0.088,165.778,165.86616528320312,1.71
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,50,Apakah nama topan yang menyerang New Orleans pada Agustus 2005 ?,katrina,"Jawaban: Wilma, yang menyerang New Orleans pada Agustus 2005, adalah topan",Pertanyaan: Apakah nama topan yang menyerang New Orleans pada Agustus 2005?,0,0.0,0.639032,3,10,0.5,0.087,162.73,162.8170976448059,1.68
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,51,Sejak kapankah PT PIM berhenti beroperasi ?,8 september 2005,Jawaban: PT PIM berhenti beroperasi sejak 8 September 2005 karena tidak mend,"Jawaban: ""Nah, PT PIM tidak memperluas operasionalitas karena tidak mendapat pas",1,0.4286,0.325083,2,10,0.5,0.083,165.273,165.35637020874023,1.82
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,52,Siapa Kepala Pusat Penelitian Biologi LIPI Bogor ?,dr dedy darnedi,"Jawaban: Dr Dedy Darnedi, Kepala Pusat Penelitian Biologi, LIPI Bogor,","Jawaban: Dr Dedy Darnedi, Kepala Pusat Penelitian Biologi LIPI Bogor, men",1,0.5,-0.0,1,10,0.5,0.067,144.868,144.93450018692016,1.93
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,53,Negara manakah yang diwakili Javad Vaeidi pada IAEA,iran,"Jawaban: Iran, diwakili Javad Vaeidi, menyebutkan keluarnya resolus","Kata atau frasa: Iran, diwakili oleh Javad Vaeidi, memperlihatkan keg",1,0.25,0.897946,3,10,0.5,0.1,140.185,140.28466158866883,2.11
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,54,Kapankah Undang-Undang Nomor 27 dikeluarkan ?,tahun 2003,"Jawaban: Tidak. Hingga saat ini, sekitar 749 MW dari 6.","Jawaban: Yes, the Indonesian government has not yet implemented the Law No. 27 of 2003 on Coal",0,0.0,1.504788,5,10,0.5,0.109,193.834,193.9428116168976,1.55
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,55,Memegang rekor dunia untuk nomor apakah Said Saaeef Shaheen saat ini ?,nomor lari 3.000 meter halang rintang,"Said Saaeef Shaheen (22) failed to break the world record for the 3,000-meter ste","Jawaban singkat: Said Saaeef Shaheen, seorang pelari Qatar, tidak menjaga",0,0.0,0.500402,2,10,0.5,0.089,180.804,180.89314184570313,1.66
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,56,Berapa luas DAS Merawu ?,218 kilometer persegi,Jawaban: DAS Merawu mempunyai luas 218 km² dan mempunyai ting,"Jawaban: Melihat kenyataan ini, penanggulangan erosi dan masalah lingkungan",0,0.1667,1.029653,3,10,0.5,0.065,201.805,201.870158367157,1.49
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,57,Siapakah yang menata kawasan Dieng untuk dijadikan daerah tujuan wisata ?,pemkab banjarnegara,Pertanyaan: Siapakah yang menata kawasan Dieng untuk dijadikan daer,Menjawab pertanyaan: Siapakah yang menata kawasan Dieng untuk dijad,0,0.0,1.227529,5,10,0.5,0.067,183.799,183.8655225982666,1.63
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,58,Berapakah angka pertumbuhan ekonomi Indonesia ?,"antara 3,4 persen dan 6,35 persen","Jawaban: Pada saat ini, angka pertumbuhan ekonomi Indonesia adalah 3,4 persen","Pertanyaan: Berapakah angka pertumbuhan ekonomi Indonesia?

Bacaan: Pada saat",0,0.25,-0.0,1,10,0.5,0.079,160.133,160.21200834083558,1.85
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,59,Tahun berapakah Tembok Berlin runtuh ?,1989,Jawaban: Tahun 1989 adalah tahun pertama Penduduk Sosialis Jerman,Pertanyaan: Tahun 1989 adalah tahun berapakah Tembok Berlin runtuh,1,0.2222,1.279854,4,10,0.5,0.069,176.924,176.993331407547,1.69
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,60,Di organisasi dunia apakah terjadinya skandal Program Minyak untuk Pangan ?,pbb,"Jawaban: Yes, there is a scandal involving the Oil for Food Programme (OFP) in the world's organizations.","Jawaban: Yes, there is a scandal involving the Program for Food Assistance (OFP) in the world organization. The Secretary-",0,0.0,0.325083,2,10,0.5,0.108,159.098,159.2062181930542,1.89
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,61,"Kejuaraan apakah yang dibuka di Gelanggang Mahasiswa Soemantri Brojonegoro , Jakarta tanggal 22/8 ?",kejuaraan nasional sepak takraw xvii,Jawaban: Kejuaraan Nasional Sepak Takraw XVII dibuka di Gelanggang Mahasiswa Soemantri Bro,Jawaban: Kejuaraan Nasional Sepak Takraw XVII dibuka di Gelanggang Mahasiswa Soemantri Bro,1,0.625,0.325083,2,10,0.5,0.088,154.564,154.65200101280212,1.94
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,62,Data dari dinas apakah yang menyatakan hutan alam Riau tahun 2004 tinggal 16 persen atau hanya tersi,dinas kehutanan provinsi riau,Jawaban: Data dari dinas apakah yang menyatakan hutan alam Riau tahun,Jawaban: Data dari dinas apakah yang menyatakan hutan alam Riau tahun,0,0.2857,0.325083,2,10,0.5,0.067,208.989,209.05647889518738,1.44
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,63,Siapakah pimpinan legislatif China ?,wu bangguo,"Pertanyaan: Siapakah pimpinan legislatif China?

Bacaan: Dari segi","Jawaban: Dari segi ini , pimpinan legislatif China (Wu Bangguo) adalah",0,0.0,0.639032,3,10,0.5,0.073,178.656,178.72947559928895,1.61
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,64,"Manakah provinsi yang berhasil mencapai cakupan sebesar 101,4 persen pada PIN polio putaran pertama",sulawesi tengah,"Jawaban: Provinsi-provinsi yang mencapai cakupan sebesar 101,4 persen","Jawaban: Provinsi-provinsi yang berhasil mencapai cakupan sebesar 101,",0,0.0,0.325083,2,10,0.5,0.073,198.891,198.9638793144226,1.51
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,65,Apa nama bahan bakar untuk kapal ikan berbobot di atas 30 grosston yang meningkat dari Rp 2.200 menj,solar,Bahan bakar untuk kapal ikan berbobot di atas 30 grosston yang meningk,Kata atau frasa: Kapal ikan berbobot di atas 30 grosston yang meningkat d,0,0.0,0.639032,3,10,0.5,0.086,196.652,196.7375975151062,1.53
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,66,Berapakah usia PBB,60,Jawaban: Dia menekankan untuk mengembalikan kredibilitas dan kepercayaan terhadap,Jawaban: Dia menekankan untuk mengembalikan kredibilitas dan kepercayaan terhadap,0,0.0,1.19355,4,10,0.5,0.069,142.434,142.50306914710998,1.99
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,67,Perwakilan Direktur Jenderal untuk Pemberantasan Polio Dr David L Heymann berasal dari organisasi ap,who,"Jawaban: Dr David L Heymann, Direktur Jenderal untuk Pemberantasan Polio dari WHO","Jawaban: Dr David L Heymann, Direktur Jenderal untuk Pemberantasan Polio dari WHO",1,0.1667,0.897946,3,10,0.5,0.101,160.38,160.48056376457214,1.87
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,68,siapakah Menteri Luar Negeri ( Menlu ) Belanda saat ini ?,bernard bot,Menlu Belanda menjawab pertanyaan berdasarkan bacaan. Berikan HANYA jawaban sing,Bahwa Menteri Luar Negeri ( Menlu ) Belanda saat ini adalah: Proklamasi kem,0,0.0,0.950271,3,10,0.5,0.096,149.594,149.69027437591552,2.01
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,69,Berapakah harga jual rumput laut kering di pasar internasional ?,"rp 4,5 juta per ton",Jika ingin mengatakan bahwa harga jual rumput laut kering di pasar internasional menjadi,"Selain menggunakan 30 jenis produk ikutan, potensi rumput laut di Indonesia se",0,0.0,1.609438,6,10,0.5,0.095,198.083,198.17807751464844,1.51
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,70,Berapa elevasi Danau Tamblingan pada tahun 1992 ?,1.214 m,"Jawaban: Ketiga danau yang berada di wilayah Kabupaten Tabanan dan Buleleng, y","Jawaban: Tanpa mengubah bahasa, 1.231 meter di atas permukaan laut",0,0.0,1.0889,4,10,0.5,0.071,167.231,167.30206852531433,1.79
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,71,Berapa tinggi Gunung Masurai ?,2.935 meter di atas permukaan laut / dpl,"Berapa tinggi Gunung Masurai?

Jawaban: Gunung Masurai (2.935 meter di",Berapa tinggi Gunung Masurai?,0,0.0,0.325083,2,10,0.5,0.069,165.179,165.2476707496643,1.49
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,72,Apa judul buku yang ditulis oleh Samuel P Huntington ?,the clash of civilizations and the remaking of world order,"Pertanyaan: Apa judul buku yang ditulis oleh Samuel P Huntington?

Bacaan","Samuel P. Huntington's book titled ""The Clash of Civilizations and the Remaking of World Order"" is a reference to",0,0.0,0.325083,2,10,0.5,0.101,179.988,180.08934506225586,1.63
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,73,Di negara manakah lokasi kota Sao Paolo ?,brasil,"Safe to say, the Grand Prix in Sao Paolo is the last of three races held in the same year, with the others being held in","""Saos-poso, lomba tahun ini tinggal menyisakan tiga Grand Prix terakhir",0,0.0,0.801819,3,10,0.5,0.097,159.043,159.13964392471314,1.89
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,74,Kapan berlangsungnya final Kejuaraan Dunia Bulu Tangkis tahun ini ?,21/8,Pertanyaan: Apakah final Kejuaraan Dunia Bulu Tangkis tahun ini berlangsung di,"Jakarta (Indonesia) again hosts the World Championship of Bullet Tennis in 2021, following the absence of the",0,0.0,1.029653,3,10,0.5,0.102,163.649,163.7510040512085,1.83
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,75,Berapakah dana yang dibutuhkan untuk restorasi candi Arjuna ?,500 juta,Jawaban: Dana yang dibutuhkan untuk restorasi candi Arjuna adalah Rp 5,"""Dengan mengingat bacaan, restorasi candi Arjuna itu mengalami perluan un",0,0.0,0.325083,2,10,0.5,0.063,181.309,181.3720211830139,1.65
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,76,Berapakah usia Richard R Schrock pada saat menerima Nobel Kimia 2005,60,"Richard R Schrock, yang memiliki usia 60 tahun, telah menerima Nobel Kimia 2","Berapakah Richard R Schrock pada saat menerima Nobel Kimia 2005?

Jawaban:",1,0.1429,0.639032,3,10,0.5,0.078,152.594,152.67211307907104,1.97
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,77,Berapa kalikah batas maksimum pendaratan yang diizinkan bagi maskapai penerbangan sesuai ketentuan D,70.000,"Jawaban: Pada keselamatan penerbangan, Dephub memperhatikan maksimum 35",Berapa kalikah batas maksimum pendaratan yang diizinkan bagi maskapai penerbangan ses,0,0.0,0.325083,2,10,0.5,0.077,201.194,201.27110552215575,1.49
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,78,siapakah nama wakil Ketua Perhimpunan Onkologi Indonesia yang mendapat penghargaan dari WHO Awards d,profesor dr roemwerdiniadi soedoko sppa,The name of the nominee for the WHO Awards in the field of Social Medicine in 1995 who received the International Star for,Ada penghargaan dari WHO Awards di bidang Social Medicine tahun 1995 yang diingink,0,0.0,1.168282,4,10,0.5,0.097,176.269,176.36634201431275,1.7
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,79,Kapan pesawat Air France Airbus A304 dari Paris tergelincir di Bandara Toronto Kanada ?,2 agustus,Pertanyaan: Apakah pesawat Air France Airbus A304 dari Paris tergelincir di Bandara Toronto,Pertanyaan: Ketika pesawat Air France Airbus A304 dari Paris tergelincir di Bandara Toronto,0,0.0,-0.0,1,10,0.5,0.077,169.259,169.33583587074278,1.77
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,80,Apakah nama partai yang dipimpin oleh Aung San Suu Kyi,liga nasional untuk demokasi ( nld ),"Jawaban: Aung San Suu Kyi, partai pimpinan pejuang demokrasi yang ditahan",Jawaban: Aung San Suu Kyi,0,0.0,-0.0,1,10,0.5,0.076,151.702,151.7776824016571,1.76
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,81,Berapa penghasilan devisa pabrik aromatik pertama per tahun ?,600 juta dollar as,"Berapa penghasilan devisa pabrik aromatik pertama per tahun?

Jawaban:",Jawaban: PT Trans-Pacific Petrochemical Indotama (TPPI) aromatik pertama di Indones,0,0.0,0.610864,2,10,0.5,0.082,185.772,185.8536226005554,1.61
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,82,Apa nama lengkap bahan perusak Ozon CFCs ?,chlorofluorocarbons,Nama lengkap bahan perusak Ozon CFCs adalah Protokol Montreal yang ditandatangani t,"Sure, the full name of the banned substance Ozon CFCs is Protokol Montreal, which was signed by 19",0,0.0,0.325083,2,10,0.5,0.087,196.069,196.15613245391845,1.47
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,83,Jenis musik apakah yang disinergikan dengan musik tradisi India oleh kelompok Maha Visnu,jazz,Jenis musik yang disinergikan dengan musik tradisi India oleh kelompok Maha Visnu adal,Pertanyaan: Jenis musik apa yang disinergikan dengan musik tradisi India oleh kelomp,0,0.0,-0.0,1,10,0.5,0.065,170.609,170.67428925895692,1.76
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,84,Di yayasan mana Sofyan bekerja ?,yayasan leuser internasional,"Pertanyaan: Di yayasan mana Sofyan bekerja?

Bacaan: Dengan surat ter","Jawaban: Sofyan memiliki kasus yayasan di stasiun pengamatan Ketambe, y",0,0.2222,1.0889,4,10,0.5,0.101,174.711,174.81238773918153,1.72
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,85,Kapan didirikannya Holcim Foundation ?,pada tahun 2003,"Pertanyaan: Kapan didirikan Holcim Foundation?

Bacaan: Holcim Foundation itu dibu","Pertanyaan: Kapan didirikan Holcim Foundation?

Bacaan: Holcim Foundation yang dibu",0,0.0,-0.0,1,10,0.5,0.084,188.29,188.37393669128417,1.59
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,86,Badan apakah yang harus ikut turun tangan dalam restorasi candi Arjuna selain Pemkab Banjarnegara da,"pemerintah pusat , departemen dalam negeri , departemen pendidikan nasional atau kementerian kebudayaan dan pariwisata","Jawaban: Badan yang harus ikut turun tangan dalam restorasi candi Arjuna, seperti","Nama apa yang harus ikut turun tangan dalam restorasi candi Arjuna secara ekstrem,",0,0.0833,0.639032,3,10,0.5,0.079,187.434,187.5133731212616,1.6
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,87,Dimanakah bandar udara Toronto berada ?,kanada,"Toronto, Canada, where the Air France Airbus A340 plane with 309 passengers on board was forced to land due","Sedangkan tanggal 2 Agustus, Air France Airbus A340 pesawat dari Paris tergelincir",0,0.0,0.610864,2,10,0.5,0.069,141.577,141.64629564476013,1.48
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,88,"Di negara manakah , lokasi bandara internasional Pearson",kanada,"Jawaban: Di Toronto , Kanada.",Jawaban: Toronto (Canada),1,0.5,0.500402,2,10,0.5,0.096,130.166,130.26158415412903,1.56
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,89,Lembaga manakah yang telah melakukan upaya revitalisasi hutan di Sulawesi Selatan dengan Gerakan Reh,dinas kehutanan sulsel,Pertanyaan: Lembaga manakah yang telah melakukan upaya revitalisasi hutan di Sul,"Selasa, 16 Mei 2021

Pertanyaan: Lembaga manakah yang tel",0,0.0,0.801819,3,10,0.5,0.071,178.421,178.4923517665863,1.68
TinyLlama/TinyLlama-1.1B-Chat-v1.0,facqa,id,90,Untuk jenis film apakah Komite Seleksi Televisi memilih Kiamat Sudah Dekat produksi PT Demi Gisela C,film berseri,Jawaban: Komite Seleksi Film Televisi memilih Sayekti dan Hanafi produksi PT Media,Jawaban: Komite Seleksi Film Televisi memilih Sayekti dan Hanafi produksi PT Media,0,0.1538,0.940448,4,10,0.5,0.1,163.816,163.9156859073639,1.83
